transaction_id,timestamp,store_id,sku,sku_name,quantity,price
9d17bc4d-7322-48c0-adb0-ea04fd9ce5af,2026-01-02T08:02:39,STR-025,SKU-10007,Kitchen Towel Set,10,76.77
31d78ca0-05cd-45f1-a683-54a68da4e9d5,2026-01-03T11:18:29,STR-015,SKU-10007,Kitchen Towel Set,7,10.26
2cc949c5-e5db-45ef-b3a6-aa16eece2865,2026-01-03T13:05:27,STR-012,SKU-10005,Leather Belt,4,29.91
fb32135d-066e-4f6b-a065-59d80f93ff01,2026-01-03T00:28:49,STR-006,SKU-10004,Winter Jacket,5,119.83
532b8bbb-83d1-4981-8e5c-0024fa97697e,2026-01-03T06:33:07,STR-026,SKU-10005,Leather Belt,6,25.94
2cffc16d-a333-459a-9db2-bd73d047e424,2026-01-02T21:44:23,STR-016,SKU-10006,Sports Socks,5,7.81
d8351a57-e138-421e-8829-1f1f02125512,2026-01-03T19:02:23,STR-026,SKU-10004,Winter Jacket,4,149.21
93c7d4f7-1b2a-4e96-85e9-a50e9d39448c,2026-01-03T00:02:57,STR-018,SKU-10010,Backpack,8,66.71
98f9c286-1412-4815-8c20-12d2be2fcee2,2026-01-03T17:10:17,STR-021,SKU-10011,Bed Sheet Set,4,62.30
84ff2b69-c70a-4f2d-a281-2d0114f0a3d8,2026-01-03T06:46:22,STR-026,SKU-10002,Denim Jeans,5,52.91
a1ae51de-b969-4604-b466-0e2b6f2ee341,2026-01-03T04:46:54,STR-010,SKU-10005,Leather Belt,8,23.74
8f860fad-9e5b-4494-b573-f1e652f46415,2026-01-03T00:37:05,STR-015,SKU-10012,Desk Lamp,8,37.74
29ad6afd-ffc3-484e-9e6d-f5159cb6e863,2026-01-03T16:10:07,STR-004,SKU-10009,Bluetooth Speaker,6,46.46
9b89cba6-ffa3-4649-8c03-d9433c87982d,2026-01-03T22:25:16,STR-010,SKU-10010,Backpack,4,71.10
ea5d8156-465a-45a0-b9be-f3475b998cf2,2026-01-03T19:12:06,STR-011,SKU-10004,Winter Jacket,1,151.15
91c21b72-bdc9-40b0-80ac-24a7023a4730,2026-01-03T14:56:39,STR-003,SKU-10009,Bluetooth Speaker,2,46.32
e9932732-dd3c-4cb8-90f3-65b4e9abe431,2026-01-03T02:31:41,STR-014,SKU-10006,Sports Socks,5,7.70
52ace69f-181d-459a-bc4e-cd293f3c4957,2026-01-03T18:33:18,STR-007,SKU-10001,Cotton T-Shirt,6,15.72
379a0336-15fa-4c29-b430-2dbb37e1e290,2026-01-03T00:27:35,STR-017,SKU-10011,Bed Sheet Set,8,79.93
aa286509-e87d-4563-9db6-70633b4c8762,2026-01-03T23:52:47,STR-024,SKU-10013,Water Bottle,6,23.71
9aa9a37e-34d0-4d09-940c-7d8700328905,2026-01-03T01:50:49,STR-006,SKU-10015,Scented Candle,2,11.58
990a11b7-424e-4130-b814-9b788f5cbbcb,2026-01-03T01:31:04,STR-019,SKU-10010,Backpack,4,63.83
20d0a627-f317-4ac6-aac8-4033415a45cf,2026-01-03T11:12:11,STR-013,SKU-10003,Running Shoes,4,84.86
e330ca56-dda8-45b9-86db-a1f8ae15e652,2026-01-03T01:39:52,STR-027,SKU-10015,Scented Candle,1,14.09
3418b275-b6bb-4be3-9c23-ffac60b36700,2026-01-03T21:27:56,STR-010,SKU-10001,Cotton T-Shirt,4,17.49
68a10eba-31b6-4145-9927-2facbe5bb873,2026-01-03T07:24:22,STR-027,SKU-10014,Throw Pillow,3,22.10
c3243ee5-df0b-4762-8b29-261f90f8b38e,2026-01-02T14:59:03,STR-017,SKU-10015,Scented Candle,5,21.39
078348ba-8d13-4abc-b43b-1bb18c941451,2026-01-03T10:26:33,STR-027,SKU-10004,Winter Jacket,3,132.41
fa317d0b-60b9-4147-8cb0-5556c7d0c220,2026-01-03T14:49:53,STR-006,SKU-10008,Ceramic Mug,8,8.68
651b4f83-6654-43bf-8cfe-81e4ba8ea308,2026-01-03T14:00:45,STR-016,SKU-10008,Ceramic Mug,8,10.68
0acebd13-aa76-452a-a334-5595bed1f20f,2026-01-03T15:53:15,STR-017,SKU-10003,Running Shoes,5,104.82
3b2e3e45-4e38-4e85-aea4-ef20416c1237,2026-01-03T04:19:04,STR-009,SKU-10008,Ceramic Mug,8,8.57
bb98ce2b-2418-49dc-b404-910434c365c5,2026-01-03T18:21:38,STR-018,SKU-10005,Leather Belt,5,22.54
0c8789f5-3809-4faa-afe8-9eb1dfd96d9c,2026-01-03T03:41:21,STR-010,SKU-10005,Leather Belt,1,27.00
a2d14274-4d9b-4fce-8fd1-409ea890ecc0,2026-01-03T02:35:02,STR-008,SKU-10015,Scented Candle,5,12.68
e2f30255-2aeb-4964-9122-53f4404e21dc,2026-01-03T18:54:05,STR-018,SKU-10012,Desk Lamp,1,33.01
e20a4408-ca11-424e-b899-58879efbd3fb,2026-01-03T16:06:17,STR-027,SKU-10011,Bed Sheet Set,4,75.55
71043585-875e-4e3f-b4cf-18b9a9ef2858,2026-01-03T16:38:06,STR-014,SKU-10008,Ceramic Mug,8,9.42
edc4f4ec-b20a-4de2-843c-c1100a2adbc5,2026-01-03T15:28:32,STR-015,SKU-10008,Ceramic Mug,3,10.12
805596a5-baf2-42aa-b15c-556c1c8e84d8,2026-01-03T12:35:38,STR-004,SKU-10015,Scented Candle,1,15.09
bf1e9ef7-4708-4231-bd79-726f99d06167,2026-01-03T03:20:36,STR-022,SKU-10008,Ceramic Mug,5,11.58
3d94fff4-a955-4ca1-a042-aee74317b4d3,2026-01-03T23:23:29,STR-022,SKU-10001,Cotton T-Shirt,6,13.61
ae4697b6-9eae-42b3-9f63-70b2fcba5c80,2026-01-03T22:36:29,STR-001,SKU-10007,Kitchen Towel Set,3,13.58
9f17e294-98b1-4b38-8821-c6f5fe87b86a,2026-01-03T00:00:06,STR-015,SKU-10015,Scented Candle,7,55.42
8c6736e6-8d73-464c-b392-3da73e50aa98,2026-01-03T06:24:48,STR-027,SKU-10006,Sports Socks,2,7.28
e3407e03-00d0-4f7f-ac32-e521d1345a91,2026-01-03T18:19:02,STR-004,SKU-10002,Denim Jeans,7,58.83
05146c9a-7e95-4d86-833f-888236dc5b29,2026-01-03T23:46:44,STR-015,SKU-10006,Sports Socks,4,7.20
72916d1c-ef83-469a-a222-388624832a6e,2026-01-03T05:20:56,STR-026,SKU-10012,Desk Lamp,8,36.57
68413081-e14b-4c63-bbbe-cc6a2f60245a,2026-01-03T04:17:35,STR-022,SKU-10010,Backpack,7,55.90
593f8229-41ae-4d25-bf93-3448e86265ad,2026-01-03T11:35:11,STR-012,SKU-10007,Kitchen Towel Set,3,11.82
0bc06716-ed50-4286-9319-0a87c239814a,2026-01-03T08:12:52,STR-008,SKU-10009,Bluetooth Speaker,8,37.51
5e599239-4cda-4f9c-a331-ab07e8318743,2026-01-03T02:55:54,STR-020,SKU-10003,Running Shoes,4,106.54
1f39f950-d5f9-4af8-bc3c-c79dc8a493d6,2026-01-03T12:49:14,STR-008,SKU-10007,Kitchen Towel Set,8,10.45
f8d5907c-e936-4ace-9506-93ee0bc9f0cd,2026-01-03T08:42:04,STR-021,SKU-10010,Backpack,1,62.24
aa17c7a1-2c02-4854-ac2b-c59281377ed7,2026-01-03T15:32:24,STR-012,SKU-10015,Scented Candle,3,13.91
3b50006b-7c9e-4013-9258-efc0f77840db,2026-01-03T13:27:54,STR-025,SKU-10005,Leather Belt,7,21.60
d6e2ad07-208c-43ef-be35-f2d0641b0fbc,2026-01-03T02:20:26,STR-011,SKU-10001,Cotton T-Shirt,3,12.O0
2c72df61-4f18-417b-ade1-dd969fb56d1a,2026-01-03T15:31:00,STR-011,SKU-10015,Scented Candle,2,12.35
a7195fbd-4e57-4b84-a2bd-991a4f075a8e,2026-01-03T20:57:34,STR-017,SKU-10009,Bluetooth Speaker,6,34.26
a3e71d2f-96a5-4d74-921c-3a95252067be,2026-01-03T07:35:21,STR-010,SKU-10003,Running Shoes,6,79.83
5a5ed994-e314-4443-8c27-240af5b39d84,2026-01-03T01:16:16,STR-009,SKU-10006,Sports Socks,5,7.27
a9bc867c-a815-487d-b2b4-e69600639cc4,2026-01-03T15:34:02,STR-030,SKU-10009,Bluetooth Speaker,1,36.07
b6d1fd69-bd07-4b1a-867f-2e49f0d9b76b,2026-01-03T15:39:51,STR-024,SKU-10008,Ceramic Mug,1,9.02
511c4adc-e1ab-4add-aec8-a4a8bf072ecf,2026-01-03T07:22:03,STR-030,SKU-10010,Backpack,2,70.54
e612b172-7c74-4704-8f17-82ea3f0b60ef,2026-01-03T09:20:39,STR-012,SKU-10012,Desk Lamp,8,32.43
102e8e87-ad8c-46c2-8a7e-c56d8caa48bc,2026-01-03T13:44:20,STR-002,SKU-10002,Denim Jeans,8,47.48
6d0960de-a3a7-42b3-a7bb-42244a1d6cb9,2026-01-03T01:01:09,STR-019,SKU-10009,Bluetooth Speaker,4,39.90
68a845cf-e922-4825-a5dd-e55a255a6991,2026-01-03T23:07:59,STR-021,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Throw Pillow,6,23.60
f314f8fd-b9a0-4b2f-8bb0-11a9b80b3d84,2026-01-03T00:03:37,STR-011,SKU-10014,Throw Pillow,7,21.60
54377174-9683-4779-b4ba-4c4277ef6656,2026-01-03T14:25:23,STR-005,SKU-10007,Kitchen Towel Set,7,12.51
4459e995-05dd-43d2-b57f-997a0652a7fe,2026-01-03T00:27:49,STR-025,SKU-10013,Water Bottle,5,23.63
1a72b542-45cd-47ae-886e-0381f267a771,2026-01-03T19:54:08,STR-023,SKU-10001,Cotton T-Shirt,7,17.50
eca27cae-0a6b-48d1-ab25-54f2cbb9ff3b,2026-01-03T09:02:18,STR-018,SKU-10006,Sports Socks,2,8.55
703c68f7-b66b-4e25-bbb5-55924f7bcf8d,2026-01-03T05:36:43,STR-013,SKU-10002,Denim Jeans,3,52.23
be90b4fa-5826-4ea3-9e27-fcbc0f3098df,2026-01-03T16:21:56,STR-012,SKU-10009,Bluetooth Speaker,4,46.95
bbce9a50-e5eb-4a70-ad6e-df7e2c269f8e,2026-01-03T06:16:34,STR-019,SKU-10003,Running Shoes,8,90.37
ee2be84c-22e4-44de-8241-a18aae944490,2026-01-03T16:00:44,STR-023,SKU-10007,Kitchen Towel Set,5,13.73
89929f29-fcb9-41c0-b29e-921ad4c27513,2026-01-03T22:07:03,STR-005,SKU-10002,Denim Jeans,7,55.68
54d83b45-b0ed-40de-870a-64143d61b5f0,2026-01-03T06:48:15,STR-020,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Running Shoes,7,78.97
a7bc0f04-8864-4629-874c-26e67455073b,2026-01-03T17:04:25,STR-025,SKU-10010,Backpack,2,54.19
67b199d3-91ce-462c-95dd-3d6c19a13e2c,2026-01-03T03:09:20,STR-013,SKU-10002,Denim Jeans,5,45.62
a34e7992-ff11-4b2e-bd6f-ed2874b57a05,2026-01-03T04:10:34,STR-017,SKU-10011,Bed Sheet Set,2,62.17
a0b83a04-30c0-4110-b3f4-85eb5a37371d,2026-01-02T00:53:09,STR-008,SKU-10005,Leather Belt,7,16.93
fead44ae-7e64-4534-adc0-e8f96a21065e,2026-01-03T07:58:40,STR-003,SKU-10011,Bed Sheet Set,6,61.17
859ce25b-3360-46e3-b36b-394e4b491dba,2026-01-03T01:22:07,STR-014,SKU-10011,Bed Sheet Set,5,73.48
8cd234aa-29a7-4a94-b453-632d4915a619,2026-01-03T18:34:15,STR-023,SKU-10005,Leather Belt,2,25.05
acf0af04-2976-4088-97dc-7c4d5524d3a4,2026-01-03T10:30:30,STR-009,SKU-10005,Leather Belt,5,28.68
35166556-0d65-4cce-9fa9-3168bc3ce167,2026-01-03T21:04:38,STR-026,SKU-10006,Sports Socks,8,8.61
2889b700-10c2-46e9-b632-8fa1563b802b,2026-01-03T15:56:30,STR-017,SKU-10008,Ceramic Mug,3,8.96
3c0014df-a38a-4a0c-bc6a-175c38f6b438,2026-01-03T04:04:00,STR-003,SKU-10001,Cotton T-Shirt,3,15.15
2bd8f74b-69f1-47d7-a65c-5d8090cfd69b,2026-01-03T06:03:02,STR-020,SKU-10001,Cotton T-Shirt,5,14.33
b0fe8854-2cc3-45a8-9151-d162b50aa3e3,2026-01-03T15:40:38,STR-003,SKU-10008,Ceramic Mug,1,9.97
ac2a41dd-25ea-4fed-9dae-8610e5689652,2026-01-03T16:08:38,STR-009,SKU-10010,Backpack,2,58.08
cefbda7b-c468-4e7e-b9d6-ff0965a51cf6,2026-01-03T09:57:45,STR-024,SKU-10006,Sports Socks,1,7.37
7973029a-a7a5-47c2-9a67-412526065ca2,2026-01-03T09:39:37,STR-021,SKU-10013,Water Bottle,4,20.50
f8b79164-8470-46ac-bcf6-53b557fb2ee4,2026-01-03T22:08:37,STR-020,SKU-10006,Sports Socks,6,7.07
39e08e07-9a12-4ebd-96b7-3194bf9933d9,2026-01-03T23:43:03,STR-021,SKU-10012,Desk Lamp,8,31.48
29321918-db6e-468a-8022-a11a73df537c,2026-01-03T17:09:44,STR-022,SKU-10003,Running Shoes,5,83.34
6ab0729d-e0f5-433e-af48-075fc1028697,2026-01-03T14:36:52,STR-027,SKU-10014,Throw Pillow,2,23.84
45108185-64a4-4886-9eba-c1db91f51e46,2026-01-03T20:59:18,STR-026,SKU-10012,Desk Lamp,4,38.90
e73fca13-b8de-46d0-8c79-a1c688fa78ee,2026-01-03T07:20:21,STR-010,SKU-10007,Kitchen Towel Set,5,11.59
5e5660f0-9a88-41e4-8ce6-fbed2e624927,2026-01-03T03:57:26,STR-017,SKU-10007,Kitchen Towel Set,3,10.29
6b24ef3c-d3d6-4183-9b9a-c852ac99820a,2026-01-03T20:42:33,STR-022,SKU-10001,Cotton T-Shirt,1,15.36
28ad9685-a60f-4db3-a603-f9eab5914dad,2026-01-03T18:29:59,STR-013,SKU-10014,Throw Pillow,8,26.17
004bdd11-a7be-4be6-beca-edc053bfa3f0,2026-01-03T23:49:05,STR-013,SKU-10003,Running Shoes,8,12.O0
5e4d0aa1-c292-4cc6-abdf-612e991df975,2026-01-03T11:26:09,STR-013,SKU-10002,Denim Jeans,1,56.46
26c6a885-05ef-425c-a49f-a4628e85c449,2026-01-03T15:58:53,STR-023,SKU-10001,Cotton T-Shirt,2,12.O0
57127556-7853-4104-a79f-9ac0568056f4,2026-01-03T11:01:50,STR-026,SKU-10014,Throw Pillow,6,27.15
4b106954-2dc9-4259-8e6e-3b3bd85ed549,2026-01-03T22:23:55,STR-001,SKU-10009,Bluetooth Speaker,5,34.63
4f300815-1cb1-4bae-a3b8-266ae1ceb59e,2026-01-03T00:53:48,STR-024,SKU-10005,Leather Belt,7,25.54
4f072fa5-3bd1-4633-9b6a-c89481ad4e21,2026-01-03T13:49:58,STR-017,SKU-10006,Sports Socks,8,8.65
0d949f26-5f3b-443b-b480-076657179474,2026-01-03T07:23:58,STR-013,SKU-10012,Desk Lamp,5,38.22
b34e18bf-1f8a-412c-8e22-de3a5694742b,2026-01-03T20:56:57,STR-011,SKU-10001,Cotton T-Shirt,2,14.06
8a55d2cc-907a-4b5e-8f2a-65865cc0eda0,2026-01-03T08:09:51,STR-024,SKU-10010,Backpack,4,65.98
fe486448-7261-4060-83ea-0561835271c6,2026-01-03T07:15:14,STR-005,SKU-10009,Bluetooth Speaker,5,42.57
e8f17207-5649-477b-846f-5a63c6be2828,2026-01-03T17:07:08,STR-007,SKU-10013,Water Bottle,8,19.85
1180d099-928c-4b2e-83b2-773283d8382b,2026-01-03T06:46:48,STR-022,SKU-10009,Bluetooth Speaker,3,43.41
0f8bf4e6-d8d8-417a-b0db-1b053497bf33,2026-01-03T15:21:24,STR-011,SKU-10007,Kitchen Towel Set,7,14.14
676f705e-a061-4d05-9a5c-197249ef6829,2026-01-03T17:09:41,STR-022,SKU-10014,Throw Pillow,8,24.41
923d7cec-d75f-4f21-9a29-4263d04c08f2,2026-01-03T00:55:50,STR-005,SKU-10015,Scented Candle,6,12.03
d48d7fcb-a6db-4c17-86d9-72fda9283884,2026-01-03T12:04:59,STR-018,SKU-10003,,2,82.45
e2da4249-df10-4151-980b-f685b87b24c5,2026-01-03T22:55:18,STR-001,SKU-10005,Leather Belt,2,21.69
b12de289-1c71-48c0-a635-3bfd1f9323ba,2026-01-03T09:43:13,STR-001,SKU-10001,Cotton T-Shirt,6,13.12
82d12e2c-2523-42a7-ac59-2b8f270e3209,2026-01-03T01:29:16,STR-020,SKU-10008,Ceramic Mug,1,11.72
51ccec6a-3abc-4647-9f87-9a98afbb1091,2026-01-03T18:51:13,STR-025,SKU-10014,Throw Pillow,3,23.26
e6b71e71-d7aa-4822-a523-e11d49a1239a,2026-01-03T22:49:48,STR-011,SKU-10015,Scented Candle,1,13.47
70733f2c-72b7-4ebe-873a-72e126c076f6,2026-01-03T18:01:53,STR-025,SKU-10013,Water Bottle,8,20.75
b2c078b5-789f-4737-93c8-a4db43ca9090,2026-01-03T05:07:10,STR-027,SKU-10013,Water Bottle,8,23.34
890e790c-deab-496b-952d-fa0c0a7cd71e,2026-01-03T00:29:59,STR-008,SKU-10003,Running Shoes,1,81.95
16532d65-7c06-478b-9d90-0935e0c4d135,2026-01-03T22:47:53,STR-023,SKU-10012,Desk Lamp,4,32.29
c371ac49-5948-49d8-86f9-057fa0828a13,2026-01-03T19:52:15,STR-001,SKU-10012,Desk Lamp,8,35.17
65ed77cc-dc85-4046-82ec-0f276eb0a626,2026-01-03T18:25:47,STR-016,SKU-10006,Sports Socks,5,6.97
59d4dba1-21df-43a3-bb24-3468db61eae4,2026-01-03T05:06:47,STR-007,SKU-10002,Denim Jeans,1,47.33
dbf2ca7a-c7c6-4360-90d2-91dc07639b07,2026-01-03T15:57:40,STR-030,SKU-10014,Throw Pillow,7,27.12
7f90dba8-d726-490d-bad2-ae649d949832,2026-01-03T14:18:29,STR-022,SKU-10008,Ceramic Mug,4,11.36
bd34f337-418c-4b43-8195-9708daf95cd1,2026-01-03T12:41:15,STR-028,SKU-10010,Backpack,5,51.81
f86a8382-2e9a-4e86-8664-30b53faca780,2026-01-03T19:53:02,STR-005,SKU-10007,Kitchen Towel Set,4,10.39
6c3dd581-3f3b-40f1-a453-ed7622a80111,2026-01-03T02:54:37,STR-012,SKU-10005,Leather Belt,2,25.46
ae067371-3659-4d58-ab5e-12532f67edcd,2026-01-03T05:10:13,STR-009,SKU-10014,Throw Pillow,6,23.84
7bf5fb6c-9523-4b00-b615-7e6312f6e50f,2026-01-03T01:04:06,STR-006,SKU-10009,Bluetooth Speaker,8,41.75
b48e927e-208e-462e-a2a8-0b3c0da602b2,2026-01-03T05:25:05,STR-003,SKU-10010,Backpack,5,68.32
aac6228a-0977-4bc1-8406-b6bab8334c80,2026-01-03T14:20:49,STR-013,SKU-10001,Cotton T-Shirt,5,16.92
e28c62dc-92b2-469f-8c06-abbaa3ed67e5,2026-01-03T20:44:07,STR-027,SKU-10004,Winter Jacket,6,118.27
a6d91796-1155-4702-9209-986b18ab137f,2026-01-03T11:34:20,STR-030,SKU-10002,Denim Jeans,6,43.81
515857f6-cf13-402f-aae7-550918e19228,2026-01-03T01:59:27,STR-029,SKU-10015,Scented Candle,3,13.62
099cf562-c26a-433e-9100-319ab017be2f,2026-01-03T13:38:48,STR-014,SKU-10015,Scented Candle,7,12.O0
dc5d8b44-472b-43f9-900b-7e059b7301fb,2026-01-03T19:12:06,STR-007,SKU-10003,Running Shoes,8,84.78
8212a546-f593-443d-8148-1a12ce9315be,2026-01-03T15:16:34,STR-010,SKU-10001,Cotton T-Shirt,2,15.14
4f619116-233a-4400-98a0-4425db4a0642,2026-01-03T18:16:25,STR-020,SKU-10012,Desk Lamp,1,39.49
e81bde49-4f7e-405f-a34f-da024704e4c1,2026-01-03T18:40:25,STR-025,SKU-10007,Kitchen Towel Set,1,13.96
86412fb0-9033-4df0-bc42-3c7217c635f5,2026-01-03T06:20:23,STR-009,SKU-10005,Leather Belt,3,26.02
24053553-08f0-481b-b484-6e0c46da3b00,2026-01-03T19:16:38,STR-023,SKU-10004,Winter Jacket,7,114.82
48a10c71-e0eb-4b10-a228-a22698a47097,2026-01-03T16:44:35,STR-019,SKU-10012,Desk Lamp,8,40.73
54ab603c-8ae4-49bd-8759-99e16c25a697,2026-01-03T04:06:20,STR-014,SKU-10001,Cotton T-Shirt,1,16.91
e1d3dbed-bf63-45a8-894d-f775f6ed7d12,2026-01-03T11:39:52,STR-010,SKU-10009,Bluetooth Speaker,7,40.40
91df41b3-78af-4b7a-b68e-d5b9665464a7,2026-01-03T14:24:40,STR-016,SKU-10003,Running Shoes,3,92.20
be546843-fc9f-4a98-b130-fc9ce046ba45,2026-01-03T10:20:01,STR-008,SKU-10001,Cotton T-Shirt,8,17.32
,2026-01-03T06:04:58,STR-008,SKU-10007,Kitchen Towel Set,5,12.08
860c0f24-db7d-4960-bd8d-5c412c9983ad,2026-01-03T03:25:56,STR-008,SKU-10001,Cotton T-Shirt,4,16.10
68a4a3db-443e-4ac4-bac0-4b915f27fe3f,2026-01-02T16:51:44,STR-028,SKU-10003,Running Shoes,10,16.47
0aa95b3f-48a1-4b53-97e1-159affca4026,2026-01-03T13:41:25,STR-028,SKU-10010,Backpack,8,52.34
b57273b1-2a70-4b5c-b435-39da1a544f4d,2026-01-03T11:27:15,STR-019,SKU-10008,Ceramic Mug,1,9.26
d6e43d7b-c1b3-40aa-84fd-64d8c7054544,2026-01-03T18:56:42,STR-030,SKU-10007,Kitchen Towel Set,8,12.36
9d6ce300-521e-40ca-bc38-5d554f8349e7,2026-01-03T23:09:00,STR-013,SKU-10013,Water Bottle,1,21.02
245fb278-156e-4489-a7fe-8181e5783cb0,2026-01-03T03:18:47,STR-019,SKU-10015,Scented Candle,8,12.00
26625930-3dd5-4587-a1ba-c730f077a607,2026-01-03T06:38:27,STR-005,SKU-10009,Bluetooth Speaker,6,42.17
682302b0-b02f-4dde-9635-73223987a699,2026-01-03T07:37:32,STR-022,SKU-10005,Leather Belt,7,22.93
a721ce34-5883-4329-9a99-6ff32bb646b5,2026-01-03T14:12:13,STR-019,SKU-10009,Bluetooth Speaker,4,42.20
bfbf4d1a-2804-42df-bec8-2bedb228c8d0,2026-01-03T10:36:27,STR-023,SKU-10005,Leather Belt,1,27.86
f1b77954-79de-4644-bb82-adbf2eeffc7a,2026-01-03T05:57:58,STR-015,SKU-10013,Water Bottle,3,17.10
480bdef2-f4e0-41f9-ba10-9b8c92a7d5a5,2026-01-03T10:56:29,STR-011,SKU-10006,Sports Socks,1,7.28
bdd41b51-7ead-451a-82ee-8bdc09191e6c,2026-01-03T03:58:39,STR-027,SKU-10007,Kitchen Towel Set,5,12.19
80e516c0-c80e-4e03-8aa7-6aaf4052230f,2026-01-03T11:55:22,STR-010,SKU-10004,Winter Jacket,6,131.45
fd561b0e-c66e-481b-8524-62b92f4c17b3,2026-01-03T08:56:36,STR-020,SKU-10006,Sports Socks,6,9.13
65a2e134-fecc-45bc-89e8-13a060b02013,2026-01-03T05:10:20,STR-022,SKU-10009,Bluetooth Speaker,2,36.07
cb5bd562-4b7c-4acd-bb86-46fd98ccd0d5,2026-01-03T14:56:08,STR-008,SKU-10001,Cotton T-Shirt,1,15.22
9b498534-a4a1-48fa-bfc3-93512de9e574,2026-01-03T04:39:29,STR-018,SKU-10013,Water Bottle,1,22.66
8b8b02bc-84a2-4ee6-a97b-705bff0f7e19,2026-01-03T13:48:22,STR-019,SKU-10006,Sports Socks,3,7.26
35a3a77f-c399-40e4-a1c2-6ebf7b5f403d,2026-01-03T08:41:09,STR-004,SKU-10014,Throw Pillow,1,26.80
de6d8d23-2cff-4d11-a641-522bab090b12,2026-01-03T13:23:59,STR-030,SKU-10004,Winter Jacket,5,126.35
